10.2.101.63;"FTDownloader";"";"";"2.1 Build 26473";"FTDownloader.com"
10.2.101.63;"Hotfix for Microsoft Visual Studio 2007 Tools for Applications - ENU (KB946344)";"";"";"1";"Microsoft Corporation"
10.2.101.63;"Hotfix for Microsoft Visual Studio 2007 Tools for Applications - ENU (KB947540)";"";"";"1";"Microsoft Corporation"
10.2.101.63;"Hotfix for Microsoft Visual Studio 2007 Tools for Applications - ENU (KB947789)";"";"";"1";"Microsoft Corporation"
10.2.101.63;"Windows Live Writer";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"tools-solaris";"20130304";"8.8";"8.8.1.528992";"VMware, Inc."
10.2.101.63;"Crystal Reports for Visual Studio";"20130214";"12.51";"12.51.0.240";"SAP"
10.2.101.63;"Adobe Refresh Manager";"20150720";"1.8";"1.8.0";"Adobe Systems Incorporated"
10.2.101.63;"Adobe Reader XI (11.0.12) - Português";"20150720";"11.0";"11.0.12";"Adobe Systems Incorporated"
10.2.101.63;"Microsoft SQL Server Database Publishing Wizard 1.4";"20130214";"10.1";"10.1.2512.8";"Microsoft Corporation"
10.2.101.63;"Film Stack";"20140323";"";"";""
10.2.101.63;"Microsoft Visual C++ 2012 Core Libraries";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Citrix Receiver(DV)";"20140926";"14.1";"14.1.0.0";"Citrix Systems, Inc."
10.2.101.63;"tools-winPre2k";"20130304";"8.8";"8.8.1.528992";"VMware, Inc."
10.2.101.63;"Microsoft Visual Studio 2012 Devenv Resources";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Windows Live Photo Common";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2012 IntelliTrace Core x86";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Windows Live Writer";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Microsoft Enterprise Library 5.0";"20131125";"5.0";"5.0.414.0";"Microsoft patterns & practices"
10.2.101.63;"LocalESPCui for en-us";"20130215";"8.59";"8.59.25584";"Microsoft"
10.2.101.63;"Microsoft WebMatrix 3";"20140328";"2.0";"2.0.1932";"Microsoft Corporation"
10.2.101.63;"SalePlus";"20140323";"";"";""
10.2.101.63;"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4974";"20130214";"9.0";"9.0.30729.4974";"Microsoft Corporation"
10.2.101.63;"Microsoft Web Developer Tools - Visual Studio 2012";"20130215";"1.0";"1.0.30710.0";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2012 SharePoint Developer Tools ENU Language Pack";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Portable Library Multi-Targeting Pack Language Pack - enu";"20130215";"11.0";"11.0.50709.17929";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 R2 Data-Tier Application Framework";"20130214";"10.50";"10.50.1750.9";"Microsoft Corporation"
10.2.101.63;"LocalESPC";"20130215";"8.59";"8.59.25584";"Microsoft Corporation"
10.2.101.63;"NuGet";"20130214";"1.0";"1.0.20105.0";"Microsoft Corporation"
10.2.101.63;"DameWare NT Utilities 7.5";"20140106";"7.5";"7.5.9.0";"DameWare Development"
10.2.101.63;"Microsoft redistributable runtime DLLs VS2005(x86)";"20130807";"1.0";"1.0.0.0";"SAP"
10.2.101.63;"Microsoft Visual Studio 2012 Preparation";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Realtek PCIE Card Reader";"20130128";"";"6.1.7601.29005";"Realtek Semiconductor Corp."
10.2.101.63;"Microsoft Visual Studio Ultimate 2012 XAML UI Designer Core";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Portable Library Multi-Targeting Pack";"20130215";"11.0";"11.0.50709.17929";"Microsoft Corporation"
10.2.101.63;"Citrix Receiver (HDX Flash Redirection)";"20140926";"14.1";"14.1.0.0";"Citrix Systems, Inc."
10.2.101.63;"Microsoft SQL Server 2008 Browser";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"BibliotecaRM - 11.52.60";"20140311";"11.52";"11.52.60";"TOTVS"
10.2.101.63;"Safari";"20140729";"5.34";"5.34.57.2";"Apple Inc."
10.2.101.63;"Google Talk Plugin";"20150131";"5.40";"5.40.2.0";"Google"
10.2.101.63;"Windows Runtime Intellisense Content - en-us";"20130215";"8.59";"8.59.25584";"Microsoft Corporation"
10.2.101.63;"Microsoft ASP.NET MVC 3 - Visual Studio 2010 Tools";"20130214";"3.0";"3.0.20105.0";"Microsoft Corporation"
10.2.101.63;"Citrix Authentication Manager";"20140926";"5.1";"5.1.0.62606";"Citrix Systems, Inc."
10.2.101.63;"Windows Live UX Platform";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Microsoft .NET Framework 4 Multi-Targeting Pack";"20130215";"4.0";"4.0.30319";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio Professional 2012 - ENU";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"MSVCRT_amd64";"20130125";"15.4";"15.4.2862.0708";"Microsoft"
10.2.101.63;"tools-linux";"20130304";"8.8";"8.8.1.528992";"VMware, Inc."
10.2.101.63;"Windows Software Development Kit for Windows Store Apps";"20130215";"8.59";"8.59.25584";"Microsoft Corporation"
10.2.101.63;"Windows Live Communications Platform";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Windows Live Messenger";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"SharedCache.com";"20130219";"3.0";"3.0.5";"Roni Schuetz, Switzerland"
10.2.101.63;"Sophos Anti-Virus";"20150818";"10.3";"10.3.15";"Sophos Limited"
10.2.101.63;"Citrix Receiver Inside";"20140926";"4.1";"4.1.0.56471";"Citrix Systems, Inc."
10.2.101.63;"Microsoft SQL Server 2012 Management Objects ";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"Microsoft ASP.NET MVC 3";"20130214";"3.0";"3.0.20105.0";"Microsoft Corporation"
10.2.101.63;"Windows Live Mesh";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Windows Live UX Platform Language Pack";"20130125";"15.4";"15.4.3508.1109";"Microsoft Corporation"
10.2.101.63;"D3DX10";"20130125";"15.4";"15.4.2368.0902";"Microsoft"
10.2.101.63;"Microsoft Silverlight 5 SDK";"20130215";"5.0";"5.0.61118.0";"Microsoft Corporation"
10.2.101.63;"Microsoft System CLR Types for SQL Server 2012";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"Microsoft LightSwitch for Visual Studio 2012 CoreRes - ENU";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Web Deploy dbSqlPackage Provider - enu";"20130215";"10.3";"10.3.20225.0";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2012 Tools for SQL Server Compact 4.0 SP1 ENU";"20130215";"4.0";"4.0.8876.1";"Microsoft Corporation"
10.2.101.63;"Windows Live Messenger";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Cisco PEAP Module";"20130128";"1.1";"1.1.6";"Cisco Systems, Inc."
10.2.101.63;"Microsoft Visual Studio 2010 Service Pack 1";"20130214";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft .NET Compact Framework 2.0 SP2";"20131125";"2.0";"2.0.7045";"Microsoft Corporation"
10.2.101.63;"Bizagi Process Modeler";"20130326";"2.4";"2.4.0.8";"Bizagi Limited"
10.2.101.63;"Microsoft SQL Server 2005 Compact Edition [ENU]";"20130125";"3.1";"3.1.0000";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219";"20130311";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Intel(R) Processor Graphics";"";"8.15";"8.15.10.2639";"Intel Corporation"
10.2.101.63;"LogAuditoria - 11.20.0";"20130401";"11.20";"11.20.0";"TOTVS"
10.2.101.63;"Online Plug-in";"20140926";"14.1";"14.1.0.0";"Citrix Systems, Inc."
10.2.101.63;"MSXML 4.0 SP2 (KB973688)";"20131018";"4.20";"4.20.9876.0";"Microsoft Corporation"
10.2.101.63;"Windows Live Galeria de Fotos";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server Data Tools - enu (11.1.20627.00)";"20130215";"11.1";"11.1.20627.00";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2012 Data-Tier App Framework ";"20130215";"11.0";"11.0.2316.0";"Microsoft Corporation"
10.2.101.63;"Microsoft ASP.NET Web Pages 2 Runtime";"20130215";"2.0";"2.0.20710.0";"Microsoft Corporation"
10.2.101.63;"Intel(R) OpenCL CPU Runtime";"";"0.0";"";"Intel Corporation"
10.2.101.63;"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.50727";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Help Viewer 2.0";"20130215";"2.0";"2.0.50727";"Microsoft Corporation"
10.2.101.63;"Sophos Remote Management System";"20150417";"4.0";"4.0.2";"Sophos Limited"
10.2.101.63;"VC Runtimes MSI";"20131125";"9.0";"9.0.21022";"Microsoft"
10.2.101.63;"tools-windows";"20130304";"8.8";"8.8.1.528992";"VMware, Inc."
10.2.101.63;"Conexant HD Audio";"";"";"8.54.32.50";"Conexant"
10.2.101.63;"Service Pack 1 for SQL Server 2008 (KB968369) (64-bit)";"20130214";"";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"Lenovo Auto Scroll Utility";"";"";"1.11";""
10.2.101.63;"Pacote de Idiomas do Microsoft .NET Framework 4 Client Profile - Português (Brasil)";"";"";"4.0.30319";"Microsoft Corporation"
10.2.101.63;"Microsoft Help Viewer 1.1";"";"";"1.1.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 (64-bit)";"";"";"";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 (64-bit)";"";"";"";"Microsoft Corporation"
10.2.101.63;"Microsoft Team Foundation Server 2010 Object Model - ENU";"";"";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2008 Remote Debugger - ENU";"";"";"";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2010 Tools for Office Runtime (x64)";"";"";"10.0.30319";"Microsoft Corporation"
10.2.101.63;"Pacote de Idiomas do Microsoft Visual Studio 2010 Tools for Office Runtime (x64) - Português (Brasil)";"";"";"10.0.40303";"Microsoft Corporation"
10.2.101.63;"On Screen Display";"";"";"6.71.03";""
10.2.101.63;"ThinkPad Power Management Driver";"";"";"1.65.05.20";""
10.2.101.63;"ThinkPad UltraNav Driver";"";"16.0";"16.0.5.2";""
10.2.101.63;"Microsoft Sync Framework Services v1.0 SP1 (x64)";"20130214";"1.0";"1.0.3010.0";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server VSS Writer";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"Intel® Trusted Connect Service Client";"20130128";"1.23";"1.23.605.1";"Intel Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Management Studio";"20130207";"10.0";"10.0.1600.22";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2012 Transact-SQL ScriptDom ";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"Web Deployment Tool";"20130214";"1.1";"1.1.0618";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Management Studio";"20130207";"10.0";"10.0.1600.22";"Microsoft Corporation"
10.2.101.63;"Visual Studio 2012 Prerequisites - ENU Language Pack";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2012 Express LocalDB ";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"Microsoft Web Platform Installer 4.6";"20140328";"4.0";"4.0.40719.0";"Microsoft Corporation"
10.2.101.63;"Microsoft Team Foundation Server 2010 Object Model - ENU";"20130311";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft .NET Framework 4.5";"20131010";"4.5";"4.5.50709";"Microsoft Corporation"
10.2.101.63;"Windows Live ID Sign-in Assistant";"20130125";"7.250";"7.250.4225.0";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++ 2010  x64 Runtime - 10.0.40219";"20130311";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Lenovo Patch Utility 64 bit";"20130128";"1.3";"1.3.0.007";"Lenovo Group Limited"
10.2.101.63;"Microsoft Sync Services for ADO.NET v2.0 SP1 (x64)";"20130214";"2.0";"2.0.3010.0";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219";"20130311";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server System CLR Types (x64)";"20130214";"10.50";"10.50.1750.9";"Microsoft Corporation"
10.2.101.63;"Windows Software Development Kit for Windows Store Apps DirectX x64 Remote";"20130215";"8.59";"8.59.25584";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2010 Tools for Office Runtime (x64) Language Pack - PTB";"20130311";"10.0";"10.0.40303";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio Team Foundation Server 2012 Storyboarding";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Windows SDK for Visual Studio 2008 .NET Framework Tools";"20131125";"3.5";"3.5.21022";"Microsoft"
10.2.101.63;"Microsoft Visual C++ 2012 x64 Debug Runtime - 11.0.50727";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Crystal Reports Basic Runtime for Visual Studio 2008 (x64)";"20131125";"10.5";"10.5.0.0";"Business Objects"
10.2.101.63;"Sql Server Customer Experience Improvement Program";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"Sophos Patch Agent";"20150417";"1.0";"1.0.308.0";"Sophos Limited"
10.2.101.63;"Microsoft SQL Server 2012 Data-Tier App Framework ";"20130215";"11.0";"11.0.2316.0";"Microsoft Corporation"
10.2.101.63;"Windows App Certification Kit Native Components";"20130215";"8.59";"8.59.25584";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2008 Performance Collection Tools - ENU";"20131125";"9.0";"9.0.21022";"Microsoft Corporation"
10.2.101.63;"Windows Live Family Safety";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2012 Native Client ";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.4148";"20130304";"9.0";"9.0.30729.4148";"Microsoft Corporation"
10.2.101.63;"SafeNet Authentication Client 8.1 SP1";"20140502";"8.1";"8.1.245.0";"SafeNet, Inc."
10.2.101.63;"Microsoft SQL Server 2008 Common Files";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio Team Foundation Server 2012 Storyboarding Language Pack - ENU";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2010 Office Developer Tools (x64)";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2010 Tools for Office Runtime (x64)";"20130326";"10.0";"10.0.30319";"Microsoft Corporation"
10.2.101.63;"Microsoft Windows SDK for Visual Studio 2008 Headers and Libraries";"20131125";"6.1";"6.1.5288.17011";"Microsoft Corporation"
10.2.101.63;"RapidBoot";"20130128";"1.20";"1.20";"Lenovo"
10.2.101.63;"Windows Software Development Kit DirectX x64 Remote";"20130215";"8.59";"8.59.25584";"Microsoft Corporation"
10.2.101.63;"Visual Studio 2012 Prerequisites";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"SafeNet iKey Driver (64-Bit) v4.1.1.10";"20140502";"4.1";"4.1.1";"SafeNet, Inc."
10.2.101.63;"Microsoft Windows SDK for Visual Studio 2008 Tools";"20131125";"6.1";"6.1.5288.17011";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2012 Performance Collection Tools";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2008 Remote Debugger - ENU";"20131125";"9.0";"9.0.21022";"Microsoft Corporation"
10.2.101.63;"Visual Studio 2010 Prerequisites - English";"20130214";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio Team Foundation Server 2012 Object Model Language Pack - ENU";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2012 IntelliTrace Core amd64";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server Native Client";"20131125";"9.0";"9.00.3042.00";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio Team Foundation Server 2012 Object Model";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Windows Live Family Safety";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server Compact 4.0 SP1 x64 ENU";"20130215";"4.0";"4.0.8876.1";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 RsFx Driver";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"IIS 8.0 Express";"20130215";"8.0";"8.0.1557";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++  Compilers 2010 Standard - enu - x64";"20130214";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft Sync Framework Runtime v1.0 SP1 (x64)";"20130214";"1.0";"1.0.3010.0";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2010 IntelliTrace Collection (x64)";"20130214";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Common Files";"20130207";"10.0";"10.0.1600.22";"Microsoft Corporation"
10.2.101.63;"Microsoft Silverlight";"20140429";"5.1";"5.1.30214.0";"Microsoft Corporation"
10.2.101.63;"VmciSockets";"20130304";"9.1";"9.1.54.1";"VMware, Inc."
10.2.101.63;"Microsoft Visual Studio 2010 Performance Collection Tools SP1 - ENU";"20130214";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft Office Office 64-bit Components 2010";"20150325";"14.0";"14.0.4763.1000";"Microsoft Corporation"
10.2.101.63;"Microsoft Office Shared 64-bit MUI (Portuguese (Brazil)) 2010";"20150325";"14.0";"14.0.4763.1000";"Microsoft Corporation"
10.2.101.63;"Snow Inventory Client (64-bit)";"20150116";"3.7";"3.7.02";"Snow Software AB"
10.2.101.63;"Microsoft Policy Platform";"20140220";"1.2";"1.2.3602.0";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Client Tools";"20130207";"10.0";"10.0.1600.22";"Microsoft Corporation"
10.2.101.63;"Microsoft .NET Framework 4.5";"";"";"4.5.50709";"Microsoft Corporation"
10.2.101.63;"Microsoft Application Error Reporting";"20130125";"12.0";"12.0.6015.5000";"Microsoft Corporation"
10.2.101.63;"Microsoft Windows SDK for Visual Studio 2008 SDK Reference Assemblies and IntelliSense";"20131125";"6.1";"6.1.5288.17011";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2012 Command Line Utilities ";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"IIS Express Application Compatibility Database for x64";"";"";"";""
10.2.101.63;"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Windows Live Remote Service Resources";"20130125";"15.4";"15.4.5722.2";"Microsoft Corporation"
10.2.101.63;"Microsoft Windows SDK for Visual Studio 2008 Win32 Tools";"20131125";"6.1";"6.1.5288.17011";"Microsoft Corporation"
10.2.101.63;"Microsoft Web Deploy 3.0";"20140328";"3.1236";"3.1236.1631";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++ 2005 Redistributable (x64)";"20140220";"8.0";"8.0.61000";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2010 Tools for Office Runtime (x64)";"20130311";"10.0";"10.0.40308";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Setup Support Files ";"20130214";"10.1";"10.1.2731.0";"Microsoft Corporation"
10.2.101.63;"Microsoft .NET Framework 4 Client Profile PTB Language Pack";"20130311";"4.0";"4.0.30319";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Client Tools";"20130207";"10.0";"10.0.1600.22";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Native Client";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2012 Transact-SQL Compiler Service ";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"TortoiseSVN 1.7.5.22551 (64 bit)";"20130207";"1.7";"1.7.22551";"TortoiseSVN"
10.2.101.63;"Microsoft SQL Server 2008 Database Engine Shared";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"Windows Live Remote Client Resources";"20130125";"15.4";"15.4.5722.2";"Microsoft Corporation"
10.2.101.63;"Windows Live Language Selector";"20130125";"15.4";"15.4.3508.1109";"Microsoft Corporation"
10.2.101.63;"Visual Studio .NET Prerequisites - English";"20131125";"9.0";"9.0.21022";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server Compact 3.5 SP2 x64 ENU";"20130214";"3.5";"3.5.8080.0";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual Studio 2010 Office Developer Tools (x64)";"20130214";"10.0";"10.0.40219";"Microsoft Corporation"
10.2.101.63;"Configuration Manager Client";"20150807";"5.0";"5.00.7804.1000";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++ 2012  x64 Designtime - 11.0.50727";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Windows Live MIME IFilter";"20130125";"15.4";"15.4.3502.0922";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Database Engine Shared";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"Windows Live Remote Client";"20130125";"15.4";"15.4.5722.2";"Microsoft Corporation"
10.2.101.63;"Windows Live Remote Service";"20130125";"15.4";"15.4.5722.2";"Microsoft Corporation"
10.2.101.63;"Microsoft Help Viewer 1.1";"20130214";"1.1";"1.1.40219";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 R2 Management Objects (x64)";"20130214";"10.50";"10.50.1750.9";"Microsoft Corporation"
10.2.101.63;"Microsoft Device Emulator (64 bit) version 3.0 - ENU";"20131125";"9.0";"9.0.21022";"Microsoft Corporation"
10.2.101.63;"Microsoft System CLR Types for SQL Server 2012 (x64)";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"Microsoft Visual C++ 2010  x64 Designtime - 10.0.30319";"20130214";"10.0";"10.0.30319";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2012 Management Objects  (x64)";"20130215";"11.0";"11.0.2100.60";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Database Engine Services";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"Microsoft SQL Server 2008 Database Engine Services";"20130214";"10.1";"10.1.2531.0";"Microsoft Corporation"
10.2.101.63;"IIS Express Application Compatibility Database for x86";"";"";"";""
10.2.101.63;"Microsoft Visual Studio 2012 Performance Collection Tools - ENU";"20130215";"11.0";"11.0.50727";"Microsoft Corporation"
10.2.101.63;"Microsoft Windows 7 Professional ";"20130125152342.000000-120";"6.1.7601";"6.1.7601";"Microsoft Corporation"
