DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016673,LENOVO,32549BP,Microsoft Office Visio 2010,82503-001-0000502-69591,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016695E,LENOVO,3254E4P,Microsoft Office Visio 2010,02290-001-0000502-69468,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017275,LENOVO,0913,Microsoft Office Visio 2010,02292-775-1204597-69591,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018124E,LENOVO,3254E4P,Microsoft Office Visio 2010,02290-575-0072964-69033,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018155E,LENOVO,3254E4P,Microsoft Office Visio 2010,02290-001-0000502-69176,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018192E,LENOVO,32549BP,Microsoft Office Visio 2010,82503-001-0000502-69202,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020184,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Visio 2010,02290-001-0000502-69267,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022075,LENOVO,3254H4P,Microsoft Office Visio 2010,82503-575-0072964-69155,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022093,LENOVO,3254H4P,Microsoft Office Visio 2010,02290-575-0072964-69724,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022094,LENOVO,3254H4P,Microsoft Office Visio 2010,82503-001-0000502-69269,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022226,LENOVO,3254H4P,Microsoft Office Visio 2010,02290-001-0000502-69205,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022248,LENOVO,3254H4P,Microsoft Office Visio 2010,02290-001-0000502-69145,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023606,LENOVO,3254H4P,Microsoft Office Visio 2010,82503-575-0072964-69555,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023650,LENOVO,3254H4P,Microsoft Office Visio 2010,82503-001-0000502-69438,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023764,LENOVO,627793P,Microsoft Office Visio 2010,02292-775-1204597-69632,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023786,Hewlett-Packard,HP Pavilion 14 Notebook PC,Microsoft Office Visio 2010,82503-352-0109837-31615,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB22034,LENOVO,3254TMP,Microsoft Office Visio 2010,82503-001-0000502-69822,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBRJ022478,LENOVO,3254H4P,Microsoft Office Visio 2010,82503-001-0000502-69482,,Fisicamente instalado

