DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018005E,LENOVO,1577K1P,Microsoft Office Professional Plus 2010,02260-493-0072964-48052,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018292,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Professional Plus 2010,82503-493-0072964-48830,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018387,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Professional Plus 2010,82503-493-0072964-48697,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018394,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Professional Plus 2010,02260-018-0000106-48166,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018399,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Professional Plus 2010,82503-493-0072964-48055,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018404,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Professional Plus 2010,82503-493-0072964-48727,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018407,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Professional Plus 2010,02260-493-0072964-48653,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT14584,LENOVO,7848,Microsoft Office Professional Plus 2010,82503-018-0000106-48667,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB015704,Hewlett-Packard,HP 420,Microsoft Office Professional Plus 2010,02260-018-0000106-48511,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB015706,Hewlett-Packard,HP 420,Microsoft Office Professional Plus 2010,82503-018-0000106-48829,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB015959,LENOVO,0913,Microsoft Office Professional Plus 2010,02260-018-0000106-48339,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016241,LENOVO,0913,Microsoft Office Professional Plus 2010,82503-018-0000106-48677,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016585E,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,02260-493-0072964-48686,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016593,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48116,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016599E,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48852,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016616,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48510,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016664,LENOVO,32549BP,Microsoft Office Professional Plus 2010,02260-018-0000106-48737,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016675E,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48569,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017068,LENOVO,0913,Microsoft Office Professional Plus 2010,02260-018-0000106-48254,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017094,LENOVO,0913,Microsoft Office Professional Plus 2010,82503-493-0072964-48646,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017260,LENOVO,0913,Microsoft Office Professional Plus 2010,02260-018-0000106-48228,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017262,LENOVO,0913,Microsoft Office Professional Plus 2010,02260-018-0000106-48384,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017267,LENOVO,0913,Microsoft Office Professional Plus 2010,02260-018-0000106-48557,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017521,LENOVO,057938P,Microsoft Office Professional Plus 2010,82503-018-0000106-48982,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018130,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48304,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB019763,LENOVO,057938P,Microsoft Office Professional Plus 2010,02260-018-0000106-48778,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB019772,LENOVO,057938P,Microsoft Office Professional Plus 2010,02260-018-0000106-48401,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB019786,LENOVO,057938P,Microsoft Office Professional Plus 2010,02260-018-0000106-48997,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020077,LENOVO,057938P,Microsoft Office Professional Plus 2010,02260-018-0000106-48926,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020180,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Professional Plus 2010,02260-018-0000106-48478,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020192,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Professional Plus 2010,02260-493-0072964-48789,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB021060,LENOVO,62772E9,Microsoft Office Professional Plus 2010,02260-018-0000106-48629,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB021061,LENOVO,62772E9,Microsoft Office Professional Plus 2010,02260-018-0000106-48766,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB021066,LENOVO,62772E9,Microsoft Office Professional Plus 2010,02260-018-0000106-48136,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022125,LENOVO,3254TMP,Microsoft Office Professional Plus 2010,02260-493-0072964-48264,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022222,LENOVO,3254H4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48382,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023718,LENOVO,62772E9,Microsoft Office Professional Plus 2010,02260-018-0000106-48098,,Fisicamente instalado

