DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT017800,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Visual Studio Professional 2013 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018227,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Visual Studio Professional 2013 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT022137,LENOVO,3569A8P,Microsoft Visual Studio Professional 2013 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB014543,Hewlett-Packard,Compaq 510,Microsoft Visual Studio Professional 2013 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017359,LENOVO,0913,Microsoft Visual Studio Professional 2013 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020082,LENOVO,057938P,Microsoft Visual Studio Professional 2013 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,SRV2851,"VMware, Inc.",VMware Virtual Platform,Microsoft Visual Studio Professional 2013 - ENU,,,Fisicamente instalado

