DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ015201,LENOVO,7848,Microsoft Office Standard 2010,02278-619-1215156-38846,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ015854,LENOVO,IPM31,Microsoft Office Standard 2010,02278-619-1215156-38299,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ015873,LENOVO,7848,Microsoft Office Standard 2010,02278-619-1215156-38720,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ015883,LENOVO,7848,Microsoft Office Standard 2010,02278-619-1215156-38794,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ015888,LENOVO,IPM31,Microsoft Office Standard 2010,02278-619-1215156-38390,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016365,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38368,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016714,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38101,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016715,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38281,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016716,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38432,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016718,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38781,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016722,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38977,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016724,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38673,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016728,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38707,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016756,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38623,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016763,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38485,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016764,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38841,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ016780,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38907,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017044,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38566,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017401,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38172,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017415,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38761,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017421,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38512,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017676,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38608,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017802,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38414,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017803,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38523,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTRJ017804,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38014,,Fisicamente instalado
