DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024228,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024244,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024258,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024263,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024275,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024279,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024307,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024310,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024320,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024335,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024354,LENOVO,3569Q6P,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024483,LENOVO,2124AAP,Microsoft Visual Studio Professional 2012 - ENU,,,Fisicamente instalado
