DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT017134,LENOVO,7099A5P,Microsoft Office Standard 2010,02278-619-1215156-38732,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT017543,LENOVO,5474G4P,Microsoft Office Standard 2010,02278-619-1215156-38060,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT017544,LENOVO,7099V9P,Microsoft Office Standard 2010,02278-619-1215156-38727,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT017581,LENOVO,7099V9P,Microsoft Office Standard 2010,02278-619-1215156-38699,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018001E,LENOVO,1577K1P,Microsoft Office Standard 2010,02278-619-1215156-38237,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018005E,LENOVO,1577K1P,Microsoft Office Standard 2010,02278-619-1215156-38434,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018292,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Standard 2010,02278-619-1215156-38963,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018387,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Standard 2010,02278-619-1215156-38156,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018399,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Standard 2010,02278-619-1215156-38821,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018404,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Standard 2010,02278-619-1215156-38279,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT018410,Hewlett-Packard,HP Compaq 6200 Pro MT PC,Microsoft Office Standard 2010,02278-619-1215156-38529,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DT09471,LENOVO,7848b5p,Microsoft Office Standard 2010,02278-619-1215156-38690,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB011440,Hewlett-Packard,Compaq 510,Microsoft Office Standard 2010,02278-619-1215156-38376,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB015713,Hewlett-Packard,HP 420,Microsoft Office Standard 2010,02278-619-1215156-38930,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016238,LENOVO,0913,Microsoft Office Standard 2010,02278-619-1215156-38394,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB016594,LENOVO,3254E4P,Microsoft Office Standard 2010,02278-619-1215156-38014,,Fisicamente instalado
