DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024192,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024195,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024197,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024202,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70189,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024208,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70831,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024209,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024226,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70223,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024227,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70063,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024234,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70528,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024279,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
