DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017857,LENOVO,3254E4P,Microsoft Office Project Professional 2010,82503-001-0000205-49250,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB017864,LENOVO,3254E4P,Microsoft Office Project Professional 2010,82503-001-0000205-49196,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018100E,LENOVO,3254E4P,Microsoft Office Project Professional 2010,02253-001-0000205-49161,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018106E,LENOVO,3254E4P,Microsoft Office Project Professional 2010,82503-001-0000205-49297,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018115E,LENOVO,3254E4P,Microsoft Office Project Professional 2010,02253-001-0000205-49565,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018124E,LENOVO,3254E4P,Microsoft Office Project Professional 2010,02253-001-0000205-49861,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018134E,LENOVO,3254E4P,Microsoft Office Project Professional 2010,02253-346-1716535-49966,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018141E,LENOVO,3254E4P,Microsoft Office Project Professional 2010,02253-001-0000205-49747,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018143E,LENOVO,32549BP,Microsoft Office Project Professional 2010,82503-001-0000205-49404,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018144E,LENOVO,32549BP,Microsoft Office Project Professional 2010,02253-001-0000205-49736,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018192E,LENOVO,32549BP,Microsoft Office Project Professional 2010,82503-001-0000205-49979,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018360,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Project Professional 2010,82503-001-0000205-49624,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018374,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Project Professional 2010,02253-001-0000205-49518,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018382,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Project Professional 2010,82503-001-0000205-49915,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020118,LENOVO,1141EJP,Microsoft Office Project Professional 2010,02253-001-0000205-49127,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020151,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Project Professional 2010,02253-001-0000205-49452,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB020184,Hewlett-Packard,HP 430 Notebook PC,Microsoft Office Project Professional 2010,02253-001-0000205-49800,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022075,LENOVO,3254H4P,Microsoft Office Project Professional 2010,82503-001-0000205-49102,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022090,LENOVO,3254H4P,Microsoft Office Project Professional 2010,02253-001-0000205-49266,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022094,LENOVO,3254H4P,Microsoft Office Project Professional 2010,82503-001-0000205-49347,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022106,LENOVO,3254H4P,Microsoft Office Project Professional 2010,02253-001-0000205-49154,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022114,LENOVO,3254H4P,Microsoft Office Project Professional 2010,02253-001-0000205-49628,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022120,LENOVO,3254H4P,Microsoft Office Project Professional 2010,82503-001-0000205-49196,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022129,LENOVO,3254TMP,Microsoft Office Project Professional 2010,82503-001-0000205-49196,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022177,LENOVO,3254H4P,Microsoft Office Project Professional 2010,82503-001-0000205-49196,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022217,LENOVO,3254H4P,Microsoft Office Project Professional 2010,02253-001-0000205-49196,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022226,LENOVO,3254H4P,Microsoft Office Project Professional 2010,02253-001-0000205-49452,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023611,LENOVO,3254H4P,Microsoft Office Project Professional 2010,82503-001-0000205-49285,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023650,LENOVO,3254H4P,Microsoft Office Project Professional 2010,02253-001-0000205-49196,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023776,LENOVO,627793P,Microsoft Office Project Professional 2010,82503-001-0000205-49196,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023809,LENOVO,62772E9,Microsoft Office Project Professional 2010,82503-001-0000205-49488,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB16644E,LENOVO,3254E4P,Microsoft Office Project Professional 2010,02253-001-0000205-49913,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NT020171,Hewlett-Packard,HP ProBook 4430s,Microsoft Office Project Professional 2010,82503-001-0000205-49935,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,SPSERVER126,"VMware, Inc.",VMware Virtual Platform,Microsoft Office Project Professional 2010,82503-001-0000205-49858,,Fisicamente instalado

