DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018052E,Hewlett-Packard,HP Pavilion dm4 Notebook PC,Microsoft Office Professional Plus 2010,02260-493-0072964-48304,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018116,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48168,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018163E,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48528,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018172E,LENOVO,3254E4P,Microsoft Office Professional Plus 2010,82503-493-0072964-48579,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022017,LENOVO,3254H4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48514,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022238AA,LENOVO,3254H4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48000,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB022244,LENOVO,3254H4P,Microsoft Office Professional Plus 2010,02260-493-0072964-48304,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023654,LENOVO,3254H4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48778,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023656,LENOVO,3254H4P,Microsoft Office Professional Plus 2010,02260-018-0000106-48070,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023665,LENOVO,3254H4P,Microsoft Office Professional Plus 2010,82503-493-0072964-48705,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023675,,,Microsoft Office Professional Plus 2010,02260-018-0000106-48627,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB023682,LENOVO,3254H4P,Microsoft Office Professional Plus 2010,02260-493-0072964-48166,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,PPSERVER15,"VMware, Inc.",VMware Virtual Platform,Microsoft Office Professional Plus 2010,02260-493-0072964-48650,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,PPSERVER19,"VMware, Inc.",VMware Virtual Platform,Microsoft Office Professional Plus 2010,02260-493-0072964-48518,,Fisicamente instalado

