DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024243,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-619-1215156-38688,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024245,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-001-0000106-38850,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024263,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-001-0000106-38110,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024264,LENOVO,3569Q6P,Microsoft Office Standard 2010,82503-619-1215156-38787,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024283,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-619-1215156-38540,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024302,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-001-0000106-38095,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024330,LENOVO,3569Q6P,Microsoft Office Standard 2010,82503-619-1215156-38701,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024334,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-001-0000106-38479,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024346,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-619-1215156-38362,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024351,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-001-0000106-38479,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024353,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-001-0000106-38296,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024358,LENOVO,3569Q6P,Microsoft Office Standard 2010,82503-619-1215156-38847,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024494,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-001-0000106-38479,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024816,LENOVO,3254H4P,Microsoft Office Standard 2010,82503-001-0000106-38557,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024984,LENOVO,3569QCP,Microsoft Office Standard 2010,82503-619-1215156-38926,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMAPORTARIA01,LENOVO,2124AAP,Microsoft Office Standard 2010,82503-001-0000106-38479,,Fisicamente instalado
