DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018083E,LENOVO,3254E4P,Microsoft Office Visio Professional 2007,89405-708-8746721-63677,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018103E,LENOVO,3254E4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63514,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018106E,LENOVO,3254E4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63514,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018107E,LENOVO,3254E4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63514,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018115E,LENOVO,3254E4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63514,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018122E,LENOVO,3254E4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63750,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018156,LENOVO,3254E4P,Microsoft Office Visio Professional 2007,89405-707-0356806-63219,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018374,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Visio Professional 2007,89405-707-0356806-63219,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB018382,Hewlett-Packard,HP ProBook 4320s,Microsoft Office Visio Professional 2007,89405-708-8746721-63773,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NB019765,LENOVO,057938P,Microsoft Office Visio Professional 2007,89405-708-8746721-63677,,Fisicamente instalado
